order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price,discount_pct,region,state,channel
O300297,2023-11-14,2023-11-15,C10195,P20107,5,165.98,0.0,South,NC,In-Store
O300298,2024-01-27,2024-02-01,C10186,P20042,9,459.38,0.05,Northeast,PA,Partner
O300299,2024-07-10,2024-07-13,C10271,P20165,8,27.13,0.0,Midwest,MI,Online
O300300,2024-07-08,2024-07-10,C10236,P20033,10,484.99,0.05,South,GA,Online
O300301,2025-05-30,2025-06-01,C10055,P20071,5,353.34,0.0,Midwest,IN,Online
O300302,2025-08-29,2025-09-03,C10481,P20108,1,387.97,0.0,Northeast,NY,In-Store
O300303,2023-10-09,2023-10-11,C10491,P20094,7,606.29,0.0,Midwest,MI,Online
O300304,2025-06-13,2025-06-14,C10141,P20153,6,23.64,0.0,West,CA,Partner
O300305,2023-01-22,2023-01-28,C10070,P20106,5,834.46,0.15,Northeast,MA,In-Store
O300306,2023-11-08,2023-11-15,C10390,P20005,3,126.77,0.1,Midwest,IN,Partner
O300307,2023-10-06,2023-10-10,C10101,P20093,2,413.24,0.05,Southwest,UT,Online
O300308,2025-11-06,2025-11-11,C10329,P20171,8,370.88,0.0,Midwest,IL,Online
O300309,2023-06-06,2023-06-12,C10413,P20145,9,333.72,0.05,West,CA,Online
O300310,2023-04-16,2023-04-22,C10261,P20136,5,398.62,0.1,Northeast,MA,Online
O300311,2024-06-03,2024-06-09,C10116,P20149,9,160.9,0.0,South,GA,Online
O300312,2025-10-05,2025-10-09,C10485,P20073,4,787.38,0.0,West,CA,In-Store
O300313,2024-01-14,2024-01-16,C10186,P20054,10,479.79,0.05,Northeast,PA,Online
O300314,2023-04-19,2023-04-20,C10369,P20045,1,24.4,0.05,West,OR,Online
O300315,2023-02-09,2023-02-14,C10455,P20182,5,664.76,0.0,Northeast,PA,In-Store
O300316,2025-05-24,2025-05-25,C10281,P20181,4,295.4,0.0,Midwest,MI,In-Store
O300317,2023-07-14,2023-07-16,C10096,P20083,9,158.04,0.0,Northeast,PA,In-Store
O300318,2023-05-06,2023-05-09,C10158,P20059,4,529.28,0.1,Northeast,NJ,Online
O300319,2024-10-11,2024-10-13,C10384,P20093,10,430.83,0.0,Northeast,NY,Online
O300320,2024-08-01,2024-08-02,C10432,P20170,2,241.39,0.0,Midwest,IL,Online
O300321,2024-06-29,2024-07-04,C10399,P20160,2,245.23,0.0,Midwest,OH,Partner
O300322,2025-12-21,2025-12-25,C10015,P20102,8,174.73,0.0,Midwest,WI,Online
O300323,2023-06-02,2023-06-07,C10331,P20063,5,497.38,0.0,Northeast,NJ,Online
O300324,2023-08-18,2023-08-20,C10499,P20144,1,234.51,0.0,South,NC,Online
O300325,2025-12-20,2025-12-24,C10062,P20110,10,170.13,0.0,Midwest,IN,Online
O300326,2023-01-09,2023-01-11,C10084,P20142,3,391.5,0.0,Southwest,NM,Online
O300327,2023-07-17,2023-07-22,C10486,P20089,8,190.11,0.15,South,TN,Online
O300328,2024-09-12,2024-09-14,C10422,P20101,1,510.73,0.0,Northeast,NY,In-Store
O300329,2023-10-16,2023-10-23,C10144,P20051,2,625.56,0.0,Northeast,MA,In-Store
O300330,2024-12-11,2024-12-13,C10218,P20131,9,359.39,0.1,Midwest,WI,Online
O300331,2023-07-31,2023-08-03,C10139,P20164,4,544.44,0.1,Northeast,MA,Partner
O300332,2025-02-03,2025-02-08,C10078,P20103,7,698.84,0.05,West,NV,Online
O300333,2024-12-02,2024-12-04,C10150,P20179,6,43.71,0.0,West,CA,Online
O300334,2024-08-06,2024-08-09,C10015,P20002,1,372.52,0.1,Midwest,WI,Online
O300335,2025-10-09,2025-10-15,C10139,P20107,5,155.41,0.0,Northeast,MA,Online
O300336,2023-04-01,2023-04-07,C10410,P20194,5,786.31,0.05,Southwest,AZ,Online
O300337,2025-06-25,2025-06-28,C10492,P20056,9,692.39,0.2,Northeast,PA,Online
O300338,2024-06-16,2024-06-23,C10062,P20093,8,382.12,0.05,Midwest,IN,Online
O300339,2025-05-14,2025-05-19,C10242,P20129,3,819.24,0.15,West,CA,Online
O300340,2024-03-17,2024-03-22,C10013,P20132,7,338.26,0.0,Midwest,OH,Online
O300341,2024-12-11,2024-12-15,C10104,P20111,6,170.84,0.0,South,FL,Online
O300342,2023-11-18,2023-11-24,C10127,P20087,2,54.42,0.15,Northeast,CT,Online
O300343,2024-11-06,2024-11-08,C10383,P20059,1,470.88,0.0,Southwest,CO,In-Store
O300344,2024-04-23,2024-04-25,C10325,P20121,2,33.39,0.05,Northeast,MA,In-Store
O300345,2025-01-21,2025-01-25,C10279,P20128,10,418.29,0.05,South,TN,In-Store
O300346,2023-12-10,2023-12-17,C10340,P20074,7,99.22,0.1,Southwest,CO,Partner
O300347,2024-07-21,2024-07-24,C10187,P20031,4,211.16,0.1,Southwest,AZ,Online
O300348,2023-12-15,2023-12-17,C10273,P20114,9,28.55,0.0,West,OR,Online
O300349,2025-11-07,2025-11-11,C10361,P20093,8,427.12,0.0,Southwest,CO,Partner
O300350,2023-02-14,2023-02-18,C10414,P20149,9,171.28,0.15,Southwest,NM,In-Store
O300351,2024-11-17,2024-11-18,C10127,P20150,5,257.13,0.05,Northeast,CT,Online
O300352,2023-03-28,2023-04-03,C10103,P20080,8,144.32,0.0,West,CA,Online
O300353,2023-02-06,2023-02-07,C10341,P20144,4,250.05,0.0,Midwest,MI,Online
O300354,2025-05-10,2025-05-14,C10134,P20016,1,500.29,0.05,South,NC,Online
O300355,2024-06-03,2024-06-09,C10400,P20195,6,254.88,0.15,West,WA,Online
O300356,2023-09-10,2023-09-12,C10025,P20015,7,180.55,0.15,Northeast,NJ,Online
O300357,2024-11-30,2024-12-01,C10372,P20126,3,136.1,0.0,Northeast,NY,Online
O300358,2025-08-26,2025-09-02,C10228,P20126,3,158.17,0.0,Northeast,MA,In-Store
O300359,2024-08-31,2024-09-03,C10074,P20006,7,606.02,0.05,Midwest,OH,In-Store
O300360,2025-04-25,2025-04-26,C10132,P20061,9,452.27,0.15,South,TN,In-Store
O300361,2023-04-25,2023-05-02,C10245,P20140,2,155.22,0.0,Northeast,MA,Online
O300362,2025-12-25,2025-12-29,C10477,P20107,7,155.91,0.05,Northeast,MA,Online
O300363,2025-08-26,2025-08-31,C10219,P20002,2,352.86,0.0,Northeast,NJ,In-Store
O300364,2023-04-12,2023-04-17,C10331,P20089,1,201.89,0.0,Northeast,NJ,Online
O300365,2024-05-06,2024-05-12,C10041,P20058,3,495.22,0.0,South,GA,Online
O300366,2024-09-05,2024-09-09,C10359,P20042,1,461.2,0.0,South,GA,Partner
O300367,2025-01-19,2025-01-23,C10410,P20137,2,284.73,0.0,Southwest,AZ,Online
O300368,2024-09-12,2024-09-19,C10408,P20020,8,419.27,0.05,South,TX,Online
O300369,2025-12-04,2025-12-09,C10061,P20166,1,143.8,0.1,Midwest,IN,Online
O300370,2024-06-16,2024-06-19,C10078,P20160,9,249.23,0.05,West,NV,In-Store
O300371,2025-06-25,2025-06-26,C10325,P20038,5,257.6,0.1,Northeast,MA,Online
O300372,2023-12-08,2023-12-09,C10221,P20098,10,384.45,0.0,South,TX,Online
O300373,2023-07-24,2023-07-28,C10169,P20075,6,65.96,0.0,Midwest,WI,Online
O300374,2024-07-03,2024-07-10,C10255,P20067,10,509.96,0.15,West,CA,Online
O300375,2025-06-13,2025-06-20,C10218,P20176,7,65.41,0.0,Midwest,WI,In-Store
O300376,2023-01-30,2023-02-05,C10410,P20156,6,91.97,0.1,Southwest,AZ,In-Store
O300377,2023-08-20,2023-08-27,C10397,P20092,1,348.85,0.15,Northeast,NJ,Online
O300378,2025-11-25,2025-11-26,C10479,P20006,10,573.89,0.0,Southwest,UT,In-Store
O300379,2023-06-21,2023-06-28,C10440,P20042,10,429.26,0.2,Southwest,NM,In-Store
O300380,2023-10-11,2023-10-12,C10001,P20185,2,76.06,0.1,West,WA,Online
O300381,2024-05-02,2024-05-04,C10304,P20065,6,339.25,0.05,South,TN,Online
O300382,2023-07-25,2023-08-01,C10029,P20046,4,168.32,0.0,South,GA,In-Store
O300383,2024-01-12,2024-01-18,C10026,P20154,10,569.99,0.05,West,WA,In-Store
O300384,2025-05-07,2025-05-13,C10113,P20009,3,344.39,0.15,Midwest,WI,In-Store
O300385,2025-07-23,2025-07-29,C10199,P20005,4,123.82,0.05,Midwest,OH,In-Store
O300386,2025-06-13,2025-06-15,C10465,P20057,9,543.8,0.1,Northeast,NY,In-Store
O300387,2025-10-04,2025-10-11,C10269,P20104,2,530.36,0.0,West,CA,Online
O300388,2025-01-13,2025-01-14,C10305,P20141,3,396.54,0.05,Southwest,CO,In-Store
O300389,2023-05-20,2023-05-21,C10098,P20019,2,318.19,0.0,Northeast,CT,In-Store
O300390,2025-12-22,2025-12-28,C10071,P20002,5,376.99,0.1,Northeast,CT,Online
O300391,2023-03-16,2023-03-21,C10459,P20039,7,177.65,0.15,Northeast,CT,In-Store
O300392,2024-07-19,2024-07-22,C10336,P20083,7,171.58,0.0,Midwest,OH,Online
O300393,2024-12-23,2024-12-30,C10300,P20041,10,276.84,0.0,West,OR,Online
O300394,2024-04-25,2024-04-27,C10496,P20120,8,278.65,0.0,Midwest,WI,Online
O300395,2023-07-01,2023-07-08,C10210,P20140,6,157.78,0.1,Southwest,CO,Online
O300396,2023-09-05,2023-09-06,C10108,P20158,10,401.45,0.0,Northeast,CT,Online
O300397,2025-07-11,2025-07-15,C10242,P20121,10,33.28,0.0,West,CA,In-Store
O300398,2024-08-12,2024-08-14,C10198,P20094,2,611.16,0.05,Midwest,IL,Online
O300399,2024-04-25,2024-04-30,C10073,P20174,2,292.14,0.0,West,OR,In-Store
O300400,2025-05-02,2025-05-08,C10445,P20038,6,248.27,0.0,South,TN,In-Store
O300401,2025-10-03,2025-10-07,C10371,P20150,4,271.53,0.0,Northeast,CT,Online
O300402,2025-02-20,2025-02-26,C10007,P20109,3,423.71,0.1,South,FL,Online
O300403,2023-01-16,2023-01-19,C10096,P20191,1,235.81,0.0,Northeast,PA,Online
O300404,2023-09-20,2023-09-22,C10026,P20086,4,496.08,0.0,West,WA,Online
O300405,2023-09-17,2023-09-20,C10464,P20195,1,267.69,0.15,Northeast,NY,In-Store
O300406,2025-03-28,2025-04-02,C10120,P20069,1,744.82,0.0,West,NV,Online
O300407,2023-11-27,2023-12-01,C10491,P20161,1,591.72,0.15,Midwest,MI,Partner
O300408,2025-09-17,2025-09-21,C10203,P20132,7,355.49,0.05,Northeast,PA,Online
O300409,2025-07-11,2025-07-15,C10327,P20176,10,66.84,0.05,West,NV,Online
O300410,2025-01-14,2025-01-16,C10420,P20143,7,634.08,0.1,Midwest,IL,Online
O300411,2024-03-30,2024-04-02,C10028,P20089,4,208.42,0.0,Southwest,AZ,Online
O300412,2024-01-31,2024-02-05,C10050,P20002,10,360.56,0.15,Southwest,CO,Online
O300413,2024-12-10,2024-12-11,C10185,P20054,1,502.07,0.05,South,FL,Online
O300414,2024-12-08,2024-12-14,C10133,P20101,5,536.2,0.05,Southwest,NM,In-Store
O300415,2023-09-22,2023-09-25,C10323,P20088,9,141.07,0.1,Northeast,NJ,Online
O300416,2025-04-18,2025-04-22,C10484,P20000,10,248.53,0.2,South,TN,Online
O300417,2023-10-25,2023-10-26,C10407,P20132,4,354.92,0.0,West,CA,In-Store
O300418,2024-05-03,2024-05-04,C10361,P20032,7,456.67,0.0,Southwest,CO,Online
O300419,2024-03-11,2024-03-17,C10319,P20152,5,81.65,0.1,Southwest,UT,Online
O300420,2025-05-01,2025-05-05,C10185,P20135,9,93.88,0.0,South,FL,Online
O300421,2024-04-17,2024-04-24,C10031,P20187,3,63.77,0.0,West,OR,Online
O300422,2025-11-15,2025-11-21,C10236,P20144,10,260.06,0.05,South,GA,In-Store
O300423,2025-01-16,2025-01-22,C10029,P20044,3,187.84,0.1,South,GA,Online
O300424,2025-07-27,2025-07-31,C10167,P20105,6,447.98,0.05,Midwest,WI,In-Store
O300425,2023-06-04,2023-06-05,C10240,P20006,4,524.72,0.0,South,GA,Partner
O300426,2023-06-08,2023-06-11,C10054,P20165,6,28.24,0.0,Northeast,NJ,In-Store
O300427,2023-11-07,2023-11-09,C10294,P20164,1,527.16,0.0,Midwest,WI,In-Store
O300428,2023-06-18,2023-06-24,C10446,P20055,9,467.54,0.0,Northeast,CT,In-Store
O300429,2025-12-20,2025-12-27,C10270,P20167,3,207.36,0.1,Southwest,AZ,Online
O300430,2025-12-11,2025-12-17,C10079,P20166,3,139.99,0.05,South,NC,Online
O300431,2025-08-17,2025-08-23,C10239,P20015,2,182.96,0.1,Southwest,AZ,Online
O300432,2025-10-01,2025-10-02,C10295,P20004,9,95.67,0.05,Southwest,NM,In-Store
O300433,2025-07-19,2025-07-25,C10340,P20070,10,355.0,0.1,Southwest,CO,Online
O300434,2023-03-21,2023-03-26,C10446,P20077,2,527.02,0.0,Northeast,CT,In-Store
O300435,2023-08-10,2023-08-13,C10417,P20002,3,403.49,0.0,South,TX,Online
O300436,2023-01-14,2023-01-17,C10297,P20153,5,25.53,0.2,West,NV,In-Store
O300437,2025-02-05,2025-02-11,C10061,P20104,4,524.05,0.0,Midwest,IN,Online
O300438,2023-06-17,2023-06-24,C10283,P20000,5,242.17,0.0,Southwest,CO,Online
O300439,2023-11-11,2023-11-16,C10116,P20197,2,426.66,0.0,South,GA,Online
O300440,2024-12-10,2024-12-17,C10091,P20142,8,443.16,0.0,Midwest,MI,In-Store
O300441,2025-07-19,2025-07-26,C10251,P20140,4,158.43,0.0,Northeast,PA,Online
O300442,2024-11-13,2024-11-16,C10318,P20084,6,333.13,0.0,West,NV,Online
O300443,2025-01-25,2025-01-27,C10279,P20002,2,359.72,0.0,South,TN,Online
O300444,2024-04-20,2024-04-21,C10027,P20023,4,245.81,0.15,Midwest,MI,Online
O300445,2023-12-06,2023-12-12,C10204,P20030,5,180.07,0.1,Midwest,WI,Online
O300446,2024-12-27,2024-12-30,C10038,P20032,8,474.88,0.0,Midwest,IL,In-Store
O300447,2023-06-20,2023-06-23,C10431,P20160,7,263.69,0.0,Southwest,NM,Online
O300448,2023-04-25,2023-04-28,C10350,P20121,7,33.48,0.15,Northeast,MA,Online
O300449,2023-06-22,2023-06-26,C10206,P20134,4,674.18,0.0,West,CA,In-Store
O300450,2023-02-11,2023-02-12,C10172,P20158,5,386.04,0.15,South,FL,Partner
O300451,2023-02-20,2023-02-23,C10145,P20025,8,98.68,0.2,Midwest,IN,Online
O300452,2023-11-04,2023-11-08,C10465,P20185,5,77.66,0.0,Northeast,NY,Online
O300453,2025-03-07,2025-03-13,C10050,P20033,9,485.67,0.05,Southwest,CO,Online
O300454,2023-09-17,2023-09-21,C10264,P20188,9,272.18,0.0,South,FL,Online
O300455,2024-02-14,2024-02-16,C10465,P20154,2,541.56,0.0,Northeast,NY,Online
O300456,2023-03-22,2023-03-25,C10038,P20157,5,17.37,0.05,Midwest,IL,Partner
O300457,2024-09-12,2024-09-13,C10047,P20077,2,536.26,0.05,South,GA,Online
O300458,2024-04-03,2024-04-07,C10142,P20177,2,24.37,0.05,Northeast,NJ,Online
O300459,2024-01-04,2024-01-09,C10457,P20117,9,148.9,0.05,Midwest,WI,Online
O300460,2024-03-17,2024-03-24,C10300,P20007,2,226.11,0.15,West,OR,In-Store
O300461,2025-01-16,2025-01-18,C10253,P20163,1,217.38,0.05,Midwest,MI,Online
O300462,2024-05-13,2024-05-19,C10016,P20121,4,32.06,0.0,Southwest,UT,Online
O300463,2024-11-06,2024-11-09,C10272,P20020,9,414.82,0.0,West,NV,Online
O300464,2023-08-02,2023-08-06,C10273,P20119,9,510.5,0.0,West,OR,Partner
O300465,2023-03-13,2023-03-20,C10078,P20009,10,338.25,0.05,West,NV,Partner
O300466,2023-06-26,2023-06-30,C10346,P20142,7,427.7,0.05,Midwest,MI,Online
O300467,2025-02-15,2025-02-16,C10393,P20049,7,105.25,0.0,South,FL,Online
O300468,2025-05-13,2025-05-14,C10482,P20083,5,154.79,0.0,Southwest,CO,In-Store
O300469,2023-12-04,2023-12-09,C10097,P20111,10,191.94,0.05,West,CA,Partner
O300470,2023-06-28,2023-07-01,C10236,P20082,8,64.21,0.05,South,GA,Online
O300471,2023-01-19,2023-01-25,C10343,P20047,3,492.89,0.0,Southwest,NM,Online
O300472,2024-05-03,2024-05-07,C10039,P20180,7,853.81,0.0,Midwest,OH,Online
O300473,2023-02-20,2023-02-23,C10441,P20197,5,443.95,0.1,Midwest,OH,Online
O300474,2024-05-16,2024-05-20,C10139,P20013,5,436.75,0.05,Northeast,MA,Online
O300475,2025-10-26,2025-10-31,C10225,P20128,5,399.74,0.0,West,OR,Online
O300476,2025-09-15,2025-09-19,C10157,P20079,4,218.86,0.05,Northeast,PA,In-Store
O300477,2024-03-26,2024-03-29,C10123,P20108,5,344.96,0.0,South,TN,In-Store
O300478,2023-07-22,2023-07-27,C10411,P20002,1,386.39,0.1,Southwest,UT,Online
O300479,2025-06-24,2025-07-01,C10460,P20067,1,440.47,0.0,West,OR,Online
O300480,2024-04-25,2024-04-28,C10222,P20150,7,253.92,0.0,Midwest,WI,Online
O300481,2023-06-01,2023-06-02,C10446,P20119,7,478.66,0.1,Northeast,CT,Online
O300482,2023-03-23,2023-03-29,C10143,P20145,4,302.96,0.15,South,TN,Online
O300483,2024-11-21,2024-11-26,C10068,P20060,1,767.24,0.05,Northeast,NY,In-Store
O300484,2025-10-22,2025-10-28,C10191,P20086,9,475.55,0.0,Midwest,OH,Online
O300485,2024-04-29,2024-05-06,C10180,P20132,7,352.42,0.0,Northeast,CT,In-Store
O300486,2025-02-14,2025-02-18,C10203,P20059,3,474.21,0.05,Northeast,PA,Online
O300487,2024-02-02,2024-02-07,C10367,P20084,2,330.54,0.05,West,OR,Online
O300488,2023-05-20,2023-05-26,C10494,P20031,9,207.06,0.0,South,GA,Partner
O300489,2023-09-04,2023-09-11,C10027,P20146,3,274.52,0.0,Midwest,MI,In-Store
O300490,2023-03-04,2023-03-06,C10481,P20085,10,463.82,0.1,Northeast,NY,Online
O300491,2023-11-12,2023-11-19,C10180,P20056,2,756.79,0.1,Northeast,CT,In-Store
O300492,2024-07-15,2024-07-16,C10044,P20010,3,561.99,0.0,Northeast,PA,Online
O300493,2024-02-29,2024-03-07,C10459,P20044,10,181.33,0.1,Northeast,CT,In-Store
O300494,2024-10-04,2024-10-11,C10353,P20157,2,17.77,0.0,Midwest,OH,Online
O300495,2025-08-21,2025-08-26,C10178,P20056,5,697.71,0.0,Southwest,AZ,Online
O300496,2024-02-01,2024-02-04,C10265,P20112,6,172.65,0.1,South,FL,Online
O300497,2024-11-21,2024-11-26,C10256,P20091,2,591.02,0.1,West,CA,In-Store
O300498,2024-03-12,2024-03-19,C10279,P20051,4,595.36,0.2,South,TN,Online
O300499,2025-05-26,2025-05-27,C10445,P20068,6,144.56,0.05,South,TN,In-Store
O300500,2023-11-08,2023-11-14,C10327,P20135,7,107.04,0.0,West,NV,Online
O300501,2025-07-29,2025-08-02,C10349,P20084,3,318.72,0.1,West,NV,Online
O300502,2023-03-12,2023-03-16,C10366,P20063,6,466.26,0.0,Southwest,CO,Online
O300503,2023-12-15,2023-12-20,C10256,P20093,1,410.63,0.05,West,CA,Online
O300504,2025-01-23,2025-01-30,C10232,P20013,10,429.68,0.0,Northeast,MA,Online
O300505,2025-06-08,2025-06-11,C10459,P20075,10,66.58,0.0,Northeast,CT,Online
O300506,2023-09-26,2023-09-29,C10148,P20084,2,332.36,0.0,West,OR,Partner
O300507,2023-04-23,2023-04-27,C10093,P20068,1,146.09,0.1,South,TN,Online
O300508,2023-12-15,2023-12-17,C10107,P20045,10,24.18,0.0,Northeast,PA,In-Store
O300509,2023-08-27,2023-08-31,C10459,P20159,7,69.33,0.0,Northeast,CT,Online
O300510,2024-12-16,2024-12-22,C10378,P20156,7,95.14,0.0,West,NV,Online
O300511,2024-08-05,2024-08-06,C10031,P20035,3,314.46,0.0,West,OR,Online
O300512,2025-05-09,2025-05-13,C10298,P20184,5,89.53,0.15,Midwest,OH,In-Store
O300513,2025-08-20,2025-08-24,C10292,P20151,7,22.92,0.05,South,FL,Online
O300514,2025-03-10,2025-03-15,C10200,P20051,6,542.3,0.15,Northeast,PA,Online
O300515,2024-07-28,2024-07-31,C10066,P20161,7,580.8,0.15,West,CA,Online
O300516,2025-11-08,2025-11-14,C10134,P20129,2,752.62,0.0,South,NC,Online
O300517,2023-09-27,2023-09-29,C10063,P20059,10,474.8,0.1,Southwest,NM,Online
O300518,2025-06-02,2025-06-04,C10067,P20169,9,184.39,0.0,Southwest,CO,In-Store
O300519,2023-10-28,2023-10-29,C10371,P20162,6,411.97,0.05,Northeast,CT,Online
O300520,2025-03-04,2025-03-06,C10202,P20026,10,306.5,0.15,Midwest,WI,Online
O300521,2024-11-13,2024-11-14,C10173,P20160,4,239.29,0.05,Midwest,WI,Online
O300522,2023-09-08,2023-09-12,C10315,P20094,10,654.79,0.0,West,CA,Online
O300523,2023-06-13,2023-06-14,C10024,P20027,4,108.64,0.0,Northeast,CT,In-Store
O300524,2024-01-29,2024-01-30,C10085,P20133,9,538.98,0.1,Northeast,MA,Online
O300525,2025-10-23,2025-10-29,C10267,P20197,3,417.72,0.1,Northeast,NJ,Online
O300526,2023-05-09,2023-05-16,C10181,P20024,1,245.67,0.05,Northeast,CT,In-Store
O300527,2025-08-01,2025-08-03,C10003,P20170,6,242.18,0.0,Northeast,PA,In-Store
O300528,2023-08-28,2023-09-01,C10060,P20081,9,476.62,0.05,Northeast,CT,In-Store
O300529,2023-07-08,2023-07-11,C10120,P20017,7,522.22,0.15,West,NV,Online
O300530,2023-07-17,2023-07-22,C10009,P20084,9,303.33,0.05,Midwest,IL,In-Store
O300531,2023-12-02,2023-12-03,C10125,P20174,5,283.4,0.05,Northeast,NY,Online
O300532,2023-05-16,2023-05-18,C10081,P20062,8,409.31,0.0,Southwest,UT,Online
O300533,2023-08-29,2023-09-01,C10178,P20115,5,407.81,0.05,Southwest,AZ,Online
O300534,2025-07-27,2025-07-29,C10011,P20112,4,172.43,0.05,Northeast,NJ,Online
O300535,2025-10-14,2025-10-16,C10141,P20131,4,403.5,0.15,West,CA,Online
O300536,2025-04-22,2025-04-24,C10399,P20074,1,90.0,0.0,Midwest,OH,Online
O300537,2023-03-10,2023-03-13,C10326,P20050,1,352.16,0.05,Midwest,MI,Online
O300538,2025-12-07,2025-12-14,C10292,P20147,5,125.57,0.0,South,FL,In-Store
O300539,2025-03-14,2025-03-18,C10123,P20124,4,347.67,0.0,South,TN,Online
O300540,2025-07-06,2025-07-11,C10209,P20000,8,219.37,0.0,South,TX,Online
O300541,2023-07-30,2023-08-04,C10364,P20119,1,507.33,0.05,South,FL,In-Store
O300542,2024-10-06,2024-10-07,C10265,P20184,3,84.2,0.15,South,FL,Online
O300543,2024-08-03,2024-08-07,C10413,P20009,9,341.93,0.05,West,CA,In-Store
O300544,2023-07-01,2023-07-06,C10460,P20194,2,822.29,0.0,West,OR,Online
O300545,2025-04-04,2025-04-06,C10067,P20013,6,419.32,0.0,Southwest,CO,Online
O300546,2024-02-10,2024-02-12,C10437,P20011,7,419.13,0.15,West,NV,Online
O300547,2023-03-22,2023-03-29,C10172,P20032,5,430.93,0.2,South,FL,Partner
O300548,2024-09-24,2024-09-28,C10262,P20108,3,337.09,0.0,South,TN,Online
O300549,2023-04-23,2023-04-26,C10214,P20004,6,96.04,0.0,Southwest,AZ,Online
O300550,2025-10-21,2025-10-22,C10435,P20149,1,156.03,0.0,Northeast,CT,In-Store
O300551,2025-09-29,2025-10-01,C10301,P20033,5,486.06,0.1,West,OR,In-Store
O300552,2024-03-09,2024-03-10,C10245,P20007,8,238.01,0.0,Northeast,MA,Online
O300553,2023-12-02,2023-12-09,C10147,P20057,3,579.88,0.05,Midwest,IL,Online
O300554,2024-08-25,2024-08-26,C10059,P20122,7,316.78,0.0,Northeast,CT,Online
O300555,2025-05-30,2025-06-03,C10352,P20067,8,503.86,0.05,Northeast,CT,Online
O300556,2024-07-23,2024-07-25,C10079,P20093,10,408.39,0.0,South,NC,In-Store
O300557,2024-02-08,2024-02-10,C10337,P20090,1,304.56,0.15,South,GA,Partner
O300558,2024-06-02,2024-06-09,C10080,P20075,7,65.76,0.15,Southwest,CO,Online
O300559,2025-04-08,2025-04-15,C10458,P20043,6,137.53,0.0,Midwest,WI,In-Store
O300560,2023-12-25,2023-12-28,C10467,P20090,10,306.99,0.0,Northeast,NY,Online
O300561,2025-05-09,2025-05-14,C10041,P20035,6,294.87,0.05,South,GA,Online
O300562,2024-08-16,2024-08-23,C10446,P20117,4,160.87,0.05,Northeast,CT,Partner
O300563,2023-09-22,2023-09-25,C10357,P20194,3,718.34,0.05,Northeast,MA,In-Store
O300564,2024-08-01,2024-08-04,C10192,P20054,2,512.63,0.2,Midwest,WI,Online
O300565,2023-07-21,2023-07-28,C10329,P20102,3,184.77,0.0,Midwest,IL,Online
O300566,2025-01-29,2025-02-01,C10019,P20143,2,633.56,0.15,Midwest,MI,Online
O300567,2023-12-26,2023-12-30,C10221,P20002,1,383.61,0.15,South,TX,Online
O300568,2024-08-06,2024-08-08,C10054,P20062,10,406.07,0.0,Northeast,NJ,Online
O300569,2025-04-18,2025-04-20,C10141,P20055,8,434.35,0.0,West,CA,Online
O300570,2023-12-30,2024-01-04,C10373,P20021,8,190.82,0.0,Midwest,WI,Online
O300571,2023-02-16,2023-02-21,C10088,P20190,9,255.61,0.0,Northeast,CT,Online
O300572,2025-04-02,2025-04-08,C10026,P20077,2,524.35,0.15,West,WA,In-Store
O300573,2024-12-21,2024-12-26,C10133,P20162,7,434.28,0.15,Southwest,NM,In-Store
O300574,2024-12-14,2024-12-17,C10231,P20028,3,472.83,0.0,Midwest,IN,Online
O300575,2025-09-12,2025-09-16,C10231,P20099,9,340.87,0.0,Midwest,IN,In-Store
O300576,2023-01-26,2023-01-29,C10442,P20142,6,449.42,0.0,Northeast,NJ,In-Store
O300577,2024-12-12,2024-12-16,C10378,P20116,7,630.97,0.1,West,NV,Online
O300578,2023-08-09,2023-08-11,C10432,P20157,9,18.86,0.0,Midwest,IL,Online
O300579,2025-05-03,2025-05-08,C10367,P20051,1,558.85,0.0,West,OR,Partner
O300580,2024-04-24,2024-04-27,C10022,P20111,9,179.38,0.0,West,WA,Online
O300581,2023-12-08,2023-12-11,C10155,P20075,4,64.43,0.0,Midwest,OH,In-Store
O300582,2024-11-15,2024-11-18,C10405,P20039,8,192.35,0.1,West,WA,Online
O300583,2023-06-28,2023-07-04,C10293,P20077,3,576.27,0.0,Midwest,MI,In-Store
O300584,2024-10-11,2024-10-13,C10192,P20050,8,360.17,0.0,Midwest,WI,Partner
O300585,2023-06-11,2023-06-12,C10407,P20052,4,69.13,0.0,West,CA,In-Store
O300586,2025-10-07,2025-10-14,C10083,P20001,2,410.65,0.1,Northeast,PA,Partner
O300587,2024-10-20,2024-10-21,C10052,P20145,4,320.68,0.05,West,OR,Online
O300588,2023-10-19,2023-10-20,C10234,P20026,6,309.45,0.15,West,CA,Online
O300589,2023-05-22,2023-05-25,C10406,P20176,9,68.5,0.1,South,NC,Partner
O300590,2023-09-24,2023-09-30,C10454,P20139,5,506.68,0.0,South,NC,Online
O300591,2024-09-21,2024-09-25,C10427,P20055,8,429.33,0.15,South,GA,Online
O300592,2023-01-21,2023-01-26,C10102,P20098,5,342.8,0.05,South,FL,Online
